"","year","M_RW","M_SP","M_TBL","M_DMT","M_ALL","E_RW","E_SP","E_TBL","E_DMT","E_ALL","RW","SP","TBL","DMT","ALL"
"1","20162017",52.29849661275,52.3855290056266,53.2965721044563,54.2809003936295,52.5585142010585,52.4993424535058,51.4831787137475,52.9409920932759,53.6460658688444,52.0836159585764,0.259797413273967,-0.838978041989184,-0.302977105968195,-0.43846320596132,-0.318591420989453
"2","20172018",51.8804010230992,51.7330912776848,52.0841924884245,52.8254313755574,51.7908726782125,51.8363963600802,51.6323632240962,52.1892002486008,52.8494946583795,51.7909699879185,0.11612971024866,0.0398418157352349,0.614891365973575,0.345955139885433,0.179794564854577
"3","20182019",50.8807321924968,51.1812371297535,50.993609117181,51.3860376994521,50.8932091403784,51.5331972868854,52.0975299189607,51.9158291253917,52.5097610602178,51.7540813115504,0.709619241494759,0.965109765999646,1.31522546132854,1.36959122110022,0.951748508049854
"4","20192020",50.7064403155675,51.6018881517705,50.5591945529614,50.710487211112,50.8125842495678,49.2570132224165,51.1167674377659,49.9015384509389,48.8862325684495,49.6355248027513,-1.77529724101545,-0.62206970166907,-0.974280371536792,1.0797190939474,-1.23639041790173
